time_index,Moisture1,Water,Humidity_environment,group,weight,Temperature_environment ,Recipe,Temperature1
12.01.2024 18:29,3.31,47,84.255,28889534,291,8.96,20,237
12.01.2024 18:42,3.24,46.5,87.122,28889533,290,8.49,7,233.1
12.01.2024 18:47,3.24,46.5,89.199,28889533,289,8.2,7,233.2
12.01.2024 18:53,3.38,46,88.908,28889533,292,,7,232.9
12.01.2024 19:00,3.28,46,91.672,28889533,291,7.61,7,233
12.01.2024 19:09,3.39,46,90.666,28889533,291,,7,233
12.01.2024 19:16,3.39,46,93.411,28889533,291,7.33,7,232.9
12.01.2024 19:23,3.39,46,92.724,28889533,290,,7,233.1
12.01.2024 19:30,3.39,46,92.959,28889533,290,7.36,7,232.9
12.01.2024 19:42,3.36,46.8,93.843,28889686,290,7.27,4,235.1
12.01.2024 19:47,3.36,46.8,93.843,28889686,290,7.28,4,235
12.01.2024 19:54,3.36,46.8,92.33,28889686,290,7.21,4,235.2
12.01.2024 20:02,3.36,46.8,90.948,28889686,290,6.88,4,235
12.01.2024 20:10,3.54,46.6,90.017,28889686,288,6.53,4,235.2
12.01.2024 20:18,3.54,46.6,89.792,28889686,290,,4,235.4
12.01.2024 20:26,3.54,46.6,91.578,28889686,291,5.95,4,235.2
12.01.2024 20:34,3.54,46.6,91.531,28889686,290,,4,235.2
12.01.2024 20:41,3.33,46.2,92.339,28889686,292,5.37,4,235.2
12.01.2024 20:57,3.33,46.2,94.332,28889686,290,4.8,4,235
12.01.2024 21:05,3.25,46.2,95.92,28889685,290,4.85,15,229.4
12.01.2024 21:35,3.27,46.2,96.231,28889685,291,4.14,15,229.6
12.01.2024 22:27,3.11,46.2,99.878,28889685,290,2.69,15,229.4
12.01.2024 22:34,3.11,46.2,99.878,28889685,291,,15,229.5
12.01.2024 22:41,3.11,46.2,99.878,28889685,291,2.37,15,229.4
12.01.2024 22:49,3.11,46.2,99.878,28889685,291,2.65,15,229.5
12.01.2024 22:56,3.37,46.2,99.878,28889685,289,2.7,15,229.6
12.01.2024 23:04,3.37,46.2,99.624,28889685,291,2.52,15,229.5
12.01.2024 23:19,3.37,46.2,99.718,28889685,290,2.21,15,229.5
12.01.2024 23:27,3.31,46.2,98.74,28889685,289,2.01,15,229.5
12.01.2024 23:36,3.31,46.2,99.558,28889685,289,1.79,15,229.4
12.01.2024 23:45,3.31,46.2,98.957,28889685,291,,15,229.4
12.01.2024 23:51,3.31,46.2,99.859,28889685,290,1.62,15,229.5
12.01.2024 23:59,3.14,46.2,99.182,28889685,289,,15,229.6
13.01.2024 00:14,3.14,46.2,99.84,28889685,291,1.7,15,229.5
13.01.2024 00:23,3.29,46,99.84,28889533,290,1.86,7,232.9
13.01.2024 00:28,3.29,46,98.769,28889533,291,1.55,7,232.9
13.01.2024 00:36,3.29,46,98.863,28889533,289,0.96,7,232.9
13.01.2024 00:44,3.29,46,99.821,28889533,289,1.26,7,233
13.01.2024 00:52,3.08,46,99.821,28889533,760,,7,233
13.01.2024 01:02,3.08,46,99.831,28889533,289,1.69,7,233
13.01.2024 01:08,3.08,46,98.975,28889533,289,,7,233
13.01.2024 01:15,3.08,46,99.615,28889533,290,1.97,7,232.9
13.01.2024 01:29,3.06,46.2,99.304,28889686,291,,4,235.1
13.01.2024 01:34,3.06,46.2,99.098,28889686,290,2.39,4,235.1
13.01.2024 01:40,3.06,46.2,99.84,28889686,290,2.64,4,235.1
13.01.2024 01:47,3.06,46.2,98.872,28889686,290,2.6,4,235
13.01.2024 01:55,2.97,46.2,99.286,28889686,290,2.64,4,235
13.01.2024 02:02,2.97,46.2,99.624,28889686,289,2.78,4,235.1
13.01.2024 02:11,2.97,46.2,99.793,28889686,291,3.02,4,235
13.01.2024 02:18,2.97,46.2,99.859,28889686,292,,4,235
13.01.2024 02:27,3.6,46.2,98.693,28889686,290,3.2,4,235
13.01.2024 02:34,3.6,46.2,97.283,28889686,289,,4,235.2
13.01.2024 02:41,3.6,46.2,99.85,28889686,291,3.8,4,235.1
13.01.2024 02:48,3.6,46.2,97.246,28889686,291,,4,235.1
13.01.2024 02:57,3.14,47.5,97.406,28889667,291,3.79,5,235.5
13.01.2024 03:04,3.14,47.5,97.218,28889667,286,3.8,5,235.4
13.01.2024 03:11,3.14,47.5,97.894,28889667,286,3.86,5,235.4
13.01.2024 03:20,3.14,47.5,97.81,28889667,290,3.81,5,235.6
13.01.2024 03:27,3.14,47.5,98.186,28889667,289,3.74,5,235.4
13.01.2024 03:35,3.14,47.5,97.227,28889667,290,3.92,5,235.4
13.01.2024 03:43,3.36,47.5,97.932,28889667,291,3.91,5,235.4
13.01.2024 03:51,3.36,47.5,96.419,28889667,293,4.1,5,235.4
13.01.2024 04:00,3.19,46.3,96.39,28901537,290,4.21,17,227.5
13.01.2024 04:08,3.15,46.3,96.541,28901537,290,,17,227.3
13.01.2024 04:27,3.15,46.3,96.851,28901537,290,4.5,17,227.3
13.01.2024 04:43,3.16,46.3,93.758,28901537,291,,17,227.4
13.01.2024 04:52,3.16,46.3,92.837,28901537,291,4.81,17,227.3
13.01.2024 05:01,3.16,46.3,94.971,28901537,291,4.37,17,227.4
13.01.2024 05:10,3.16,46.3,94.943,28901537,291,4.34,17,227.3
13.01.2024 06:31,2.87,46.4,95.187,28901537,290,4.3,17,227.4
13.01.2024 06:41,3.1,46.9,93.702,28901537,291,4.35,17,227.3
13.01.2024 06:48,3.1,46.9,95.046,28901537,290,,17,227.3
13.01.2024 06:56,3.1,46.9,95.385,28901537,291,4.1,17,227.3
13.01.2024 07:05,3.1,46.9,95.422,28901537,291,4.08,17,227.4
13.01.2024 07:15,3.49,47.3,95.751,28901537,290,4.11,17,227.3
13.01.2024 07:23,3.49,47.3,95.7,28901537,289,,17,227.3
13.01.2024 07:32,3.49,47.3,96.86,28901537,290,4.24,17,227.3
13.01.2024 07:40,3.49,47.3,95.46,28901537,288,4.55,17,227.3
13.01.2024 07:59,3.43,47.1,96.052,28901537,291,4.19,17,227.3
13.01.2024 08:08,3.36,46.2,96.607,28889685,292,4.25,15,229.4
13.01.2024 08:13,3.36,46.2,96.014,28889685,289,,15,229.4
13.01.2024 08:21,3.36,46.2,96.296,28889685,290,4.38,15,229.5
13.01.2024 08:28,3.36,46.2,96.005,28889685,289,4.53,15,229.4
13.01.2024 08:37,3.3,46.2,95.178,28889685,290,4.54,15,229.6
13.01.2024 08:44,3.3,46.2,96.306,28889685,289,4.48,15,229.5
13.01.2024 08:53,3.3,46.2,95.544,28889685,291,4.62,15,229.5
13.01.2024 09:00,3.3,46.2,95.742,28889685,291,4.64,15,229.5
13.01.2024 09:09,3.3,46.2,95.601,28889685,290,,15,229.8
13.01.2024 09:18,3.3,47.5,94.717,28889667,292,4.96,5,235.5
13.01.2024 09:25,3.3,47.5,94.097,28889667,291,,5,235.5
13.01.2024 09:31,3.3,47.5,94.435,28889667,288,5.15,5,235.6
13.01.2024 09:39,3.3,47.5,93.025,28889667,289,,5,235.6
13.01.2024 09:48,3.29,47.5,93.392,28889667,290,5.47,5,235.5
13.01.2024 09:54,3.29,47.5,93.768,28889667,290,5.66,5,235.6
13.01.2024 10:02,3.29,47.5,93.768,28889667,291,5.81,5,235.7
13.01.2024 10:09,3.29,47.5,92.311,28889667,289,6.12,5,235.6
13.01.2024 10:17,3.16,47.5,91.907,28889667,290,6.29,5,235.7
13.01.2024 10:26,3.19,46.2,86.464,28889686,290,6.24,4,235
13.01.2024 10:33,3.19,46.2,84.875,28889686,290,6.13,4,235
13.01.2024 10:40,3.19,46.2,84.302,28889686,290,6.56,4,235
13.01.2024 10:48,3.19,46.2,81.651,28889686,290,,4,235
13.01.2024 11:00,3.29,46.4,81.379,28889686,290,7.05,4,234.9
13.01.2024 11:06,3.29,46.4,77.741,28889686,290,,4,234.8
13.01.2024 11:12,3.29,46.4,78.615,28889686,291,7.25,4,234.8
13.01.2024 11:21,3.29,46.4,76.133,28889686,290,,4,235
13.01.2024 11:27,3.47,46.5,75.372,28889686,291,7.57,4,234.9
13.01.2024 11:34,3.47,46.5,75.381,28889686,291,7.86,4,234.8
13.01.2024 11:44,3.23,45.2,74.77,28884178,287,8.14,1,231.2
13.01.2024 11:49,3.23,45.2,73.163,28884178,289,8.79,1,231.1
13.01.2024 11:57,3.11,45.3,72.58,28884178,290,8.91,1,230.5
13.01.2024 12:05,3.11,45.3,73.746,28884178,290,9.14,1,230.5
13.01.2024 12:20,3.04,45.4,74.338,28884178,292,9.28,1,230
13.01.2024 12:25,3.04,45.4,74.545,28884178,287,9.77,1,230.1
13.01.2024 12:31,3.04,45.4,72.843,28884178,290,,1,230.1
13.01.2024 12:37,3.36,45.2,72.674,28884178,292,10.58,1,230.1
13.01.2024 12:43,3.36,45.2,71.161,28884178,291,,1,230.1
13.01.2024 12:53,3.2,47.1,70.24,28901537,289,11.47,17,227.3
13.01.2024 13:01,3.2,47.1,68.529,28901537,291,11.68,17,227.3
13.01.2024 13:11,3.03,47.2,68.491,28901537,290,12.01,17,227.1
13.01.2024 13:28,3.36,47.4,64.91,28901537,291,12.76,17,227
13.01.2024 13:37,2.94,46.2,63.782,28889685,291,13.63,15,229.6
13.01.2024 13:43,2.94,46.2,61.986,28889685,291,,15,229.6
13.01.2024 13:55,3.37,46.7,61.084,28889685,289,14.07,15,229
13.01.2024 14:00,3.37,46.7,59.956,28889685,290,,15,229.1
13.01.2024 14:06,3.37,46.7,58.236,28889685,291,15.39,15,229.1
13.01.2024 14:13,3.37,46.7,57.926,28889685,290,15.21,15,229
13.01.2024 14:22,3.17,47.5,58.424,28889667,291,15.03,5,235.6
13.01.2024 14:29,3.17,47.5,57.493,28889667,292,15.13,5,235.7
13.01.2024 14:37,3.17,47.5,57.493,28889667,291,15.37,5,235.6
13.01.2024 14:45,3.17,47.5,56.046,28889667,293,16.05,5,235.6
13.01.2024 14:52,3.2,47.6,55.143,28889667,290,16.6,5,235.8
13.01.2024 14:59,3.2,47.6,53.009,28889667,290,16.8,5,235.8
13.01.2024 15:08,3.2,47.6,53.949,28889667,289,16.39,5,235.9
13.01.2024 15:15,3.18,47.7,52.671,28889667,289,17.48,5,235.9
13.01.2024 15:23,3.18,47.7,51.628,28889667,292,,5,235.9
13.01.2024 15:32,3.51,46.7,51.693,28889685,289,17.18,15,229.1
13.01.2024 15:39,3.51,46.7,51.524,28889685,292,,15,229.1
13.01.2024 15:46,3.51,46.7,51.515,28889685,289,17.28,15,229
13.01.2024 15:54,3.51,46.7,50.641,28889685,289,17.62,15,229
13.01.2024 16:02,3.42,46.5,50.641,28889685,290,17.71,15,229.1
13.01.2024 16:10,3.42,46.5,50.406,28889685,290,17.62,15,229.1
13.01.2024 16:18,3.42,46.5,50.471,28889685,290,17.6,15,229.1
13.01.2024 16:25,3.42,46.5,51.534,28889685,290,17.14,15,229.2
13.01.2024 16:32,3.37,46.5,53.113,28889685,291,,15,229.1
13.01.2024 16:54,3.37,46.5,54.542,28889685,289,16.35,15,229.1
13.01.2024 17:05,3.37,46.5,56.685,28889685,289,16.19,15,229.1
13.01.2024 17:31,3.37,45,62.372,28889685,290,,15,230.1
13.01.2024 18:23,3.45,45,74.658,28884178,285,10.52,1,230.2
13.01.2024 18:32,3.45,45,77.637,28884178,290,9.94,1,230.2
13.01.2024 18:57,3.09,44.9,81.2,28884178,292,8.8,1,230
13.01.2024 19:06,3.09,44.9,80.551,28884178,289,8.74,1,230
13.01.2024 19:31,3.09,44.9,87.131,28884178,289,7.38,1,229.9
13.01.2024 21:34,3.12,47,94.407,28901537,291,,17,227
13.01.2024 21:50,3.3,47.2,98.252,28901537,290,4.3,17,227.2
13.01.2024 22:26,3.33,44.8,98.947,28884178,291,4.39,1,230
13.01.2024 23:00,3.41,44.7,95.836,28884178,289,4.12,1,230.2
13.01.2024 23:05,3.48,44.3,96.597,28884178,291,4.09,1,230.1
13.01.2024 23:33,3.2,44.3,96.588,28884178,290,4.03,1,229.9
14.01.2024 00:05,3.6,44.3,97.453,28884178,290,3.75,1,229.8
14.01.2024 00:37,3.34,44,99.878,28884178,295,2.9,1,229.8
14.01.2024 01:44,3.25,46.6,98.299,28889667,290,2.43,5,236.2
14.01.2024 02:14,3.11,46.6,97.913,28889667,290,1.56,5,236.1
14.01.2024 02:46,3.59,44,99.605,28884178,289,1.54,1,229.9
14.01.2024 02:53,3.45,43.5,97.941,28884178,291,,1,230
14.01.2024 03:23,3.11,43.5,99.831,28884178,291,0.62,1,229.9
14.01.2024 03:56,3.12,43.5,99.831,28884178,289,0.96,1,230
14.01.2024 04:24,3.36,43.5,99.464,28884178,291,0.95,1,230
14.01.2024 04:56,3.29,43.5,99.821,28884178,290,0.4,1,229.9
14.01.2024 05:26,2.98,43.5,99.821,28884178,290,0.6,1,229.9
14.01.2024 05:56,3.39,43.5,99.821,28884178,291,0.25,1,229.9
14.01.2024 06:26,2.74,43.5,99.812,28884178,291,-0.08,1,230
14.01.2024 06:37,3.42,47.2,99.774,28907191,290,0.38,17,227.2
14.01.2024 06:45,3.2,47.2,99.774,28907191,292,0.31,17,227
14.01.2024 07:21,3.57,47.4,99.774,28907191,288,0.92,17,227
14.01.2024 07:55,3.41,47.3,99.812,28907191,290,1.07,17,227
14.01.2024 08:04,3.33,44,98.778,28907178,289,,1,229.8
14.01.2024 08:33,3.09,44,99.295,28907178,289,,1,229.8
14.01.2024 08:49,3.4,44.3,99.37,28907178,292,1.47,1,229.8
14.01.2024 09:14,3.19,47.3,96.804,28907191,293,,17,227.1
14.01.2024 09:48,3.15,47.4,94.811,28907191,292,,17,227.1
14.01.2024 09:57,3.01,44.3,94.67,28907178,295,3.15,1,229.6
14.01.2024 10:11,3.18,44.8,92.104,28907178,290,3.42,1,229.6
14.01.2024 10:26,3.33,45,92.546,28907178,292,3.86,1,229.6
14.01.2024 11:03,3.3,45,91.211,28907178,292,4.65,1,229.4
14.01.2024 11:27,3.3,45,87.526,28907178,290,5.81,1,229.5
14.01.2024 11:39,3.56,45,86.718,28907178,289,6.48,1,229.6
14.01.2024 12:06,3.28,45,78.22,28907178,290,7.82,1,229.7
14.01.2024 12:30,3.24,46.5,76.002,28907159,291,9.33,15,229.1
14.01.2024 12:36,3.49,46.7,75.776,28907159,290,9.63,15,4.7
14.01.2024 13:07,3.08,46.6,67.655,28907159,290,11.89,15,4.7
14.01.2024 13:23,3.38,46.9,65.229,28907159,288,,15,4.7
14.01.2024 14:01,3.07,46.9,54.532,28907159,289,14.29,15,4.8
14.01.2024 14:26,3.29,46.9,54.213,28907159,290,14.28,15,4.8
14.01.2024 16:30,3.15,47.2,55.604,28907191,290,13.67,17,227
14.01.2024 17:05,3.22,47.2,57.324,28907191,291,13.02,17,227.1
14.01.2024 17:39,3.2,47.2,64.891,28907191,290,12.02,17,227.1
14.01.2024 17:50,3.49,47.2,64.214,28907191,289,12.05,17,227.1
14.01.2024 18:20,3.54,47.2,68.378,28907191,291,11.4,17,227
14.01.2024 18:47,3.15,45,69.958,28907178,292,10.94,1,229.6
14.01.2024 19:16,3,45,74.498,28907178,291,10.61,1,229.6
14.01.2024 19:49,3.1,45,74.178,28907178,290,10.09,1,229.6
14.01.2024 20:19,3.25,45,75.72,28907178,289,9.76,1,229.7
14.01.2024 20:48,3.08,45,78.436,28907178,290,9.31,1,229.6
14.01.2024 21:04,2.97,47,75.945,28907159,288,,15,4.8
14.01.2024 21:36,3.42,47,81.35,28907159,290,9.02,15,4.8
14.01.2024 22:17,3.72,47,83.87,28907159,290,,15,4.8
14.01.2024 22:28,3.34,46.5,85.674,28907159,290,,15,4.8
14.01.2024 22:59,3.37,46.5,86.473,28907159,289,7.5,15,4.8
14.01.2024 23:30,3.34,46.5,86.229,28907159,288,7.46,15,4.8
15.01.2024 00:01,3.45,46.5,85.496,28907159,291,7.6,15,4.8
15.01.2024 00:32,3.46,46.5,86.116,28907159,289,7.38,15,4.7
15.01.2024 00:41,3.19,45,87.94,28907178,291,7.47,1,229.8
15.01.2024 01:11,3.52,45,86.774,28907178,291,7.51,1,229.8
15.01.2024 01:41,3.7,45,88.457,28907178,291,7.48,1,229.8
15.01.2024 03:11,3.27,45,90.149,28907178,292,7,1,229.8
15.01.2024 07:04,3.32,45,99.85,28907178,292,,1,229.7
15.01.2024 07:34,3.47,45.2,99.558,28907178,290,3.8,1,229.7
15.01.2024 08:05,3.4,45.2,99.878,28907178,289,3.56,1,229.8
15.01.2024 08:36,3.5,45.2,97.537,28907178,291,3.13,1,229.7
15.01.2024 09:06,3.4,45,99.868,28907178,290,3.7,1,229.5
15.01.2024 09:38,3.13,45,96.917,28907178,290,4.35,1,229.5
15.01.2024 09:46,3.36,47.2,95.808,28907191,292,4.88,17,227.2
15.01.2024 10:20,3.33,47.2,91.531,28907191,294,6.38,17,227.1
15.01.2024 11:00,3.45,47.2,87.639,28907191,288,7.73,17,227.1
15.01.2024 11:14,3.57,46.5,82.582,28907159,290,8.53,15,4.8
15.01.2024 11:20,3.29,46.3,82.262,28907159,291,8.93,15,4.9
15.01.2024 11:38,3.29,45.1,79.884,28907178,289,9.53,1,229.5
15.01.2024 12:08,3.22,45.2,73.765,28907178,291,11.2,1,229.5
15.01.2024 12:38,3.46,45.2,65.859,28907178,289,13.15,1,229.6
15.01.2024 12:53,2.81,46.7,63.81,28911746,292,13.64,5,235.7
15.01.2024 13:01,3.5,45.2,62.494,28907178,291,13.72,1,229.4
15.01.2024 13:30,3.23,45.2,59.881,28907178,293,14.22,1,229.3
15.01.2024 14:01,3.25,45.2,66.517,28907178,290,14.57,1,229.4
15.01.2024 14:55,3.14,47.1,63.725,28907191,290,,17,227.2
15.01.2024 15:28,2.96,47.1,65.746,28907191,289,15.29,17,227.1
15.01.2024 16:06,3.38,47.1,64.459,28907191,292,15.36,17,227.1
15.01.2024 17:16,3.39,46,69.046,28907159,289,14.84,15,4.9
15.01.2024 18:00,3.57,46,75.269,28907159,290,13.42,15,4.9
15.01.2024 18:10,3.31,45,74.47,28907178,292,,1,229.4
15.01.2024 18:38,3.56,45,77.449,28907178,289,,1,229.3
15.01.2024 19:09,3.26,45,79.038,28907178,290,,1,229.3
15.01.2024 19:39,3.37,45,83.118,28907178,292,12.22,1,229.4
15.01.2024 20:09,3.32,45,85.195,28907178,291,11.71,1,229.6
15.01.2024 20:39,3.23,45,86.06,28907178,292,11.42,1,229.6
15.01.2024 21:12,3.14,45,90.478,28907178,290,10.89,1,229.6
15.01.2024 21:41,3.17,45,93.975,28907178,292,8.88,1,229.6
15.01.2024 22:12,3.6,45,95.582,28907178,288,8.38,1,229.5
15.01.2024 22:46,3.34,44.6,97.302,28907178,290,,1,229.8
15.01.2024 23:16,3.19,44.5,98.863,28907178,291,,1,229.7
15.01.2024 23:22,3.13,44.5,99.934,28907178,289,6.35,1,229.8
15.01.2024 23:52,3.18,44.5,99.925,28907178,291,6.3,1,229.7
16.01.2024 00:22,3.47,44.5,99.944,28907178,289,5.97,1,229.7
16.01.2024 01:03,3.48,46.8,99.887,28907191,291,5.23,17,227.1
16.01.2024 01:38,3.72,46.5,99.868,28907191,290,4.87,17,227
16.01.2024 02:37,3.31,46.5,99.897,28907191,289,3.63,17,227
16.01.2024 03:25,3.55,46.5,99.539,28907191,289,,17,227
16.01.2024 03:50,2.88,46.5,99.878,28907237,289,,5,236
16.01.2024 04:03,3.18,46.8,99.878,28907237,293,3.6,5,236.2
16.01.2024 04:37,3.28,46.8,99.878,28907237,291,2.74,5,236.3
16.01.2024 05:05,3.17,46.8,99.878,28907237,290,3.17,5,236.2
16.01.2024 05:51,3.1,46.8,99.878,28907237,291,2.36,5,236.3
16.01.2024 07:06,3.46,46.5,99.821,28907237,291,2.29,5,236.2
16.01.2024 07:37,3.15,46,99.821,28907237,289,,5,236
16.01.2024 08:07,3.32,46.2,99.821,28907237,292,,5,236
16.01.2024 08:39,3.19,46.2,99.821,28907237,290,2.56,5,236.3
16.01.2024 09:03,3.23,44.4,99.821,28907178,291,2.89,1,229.7
16.01.2024 09:32,3.25,44.6,99.878,28907178,294,,1,229.8
16.01.2024 10:03,3.56,44.8,99.85,28907178,290,,1,229.6
16.01.2024 10:39,3.1,44.5,97.857,28907264,275,6.2,3,232.7
16.01.2024 10:49,3.35,44.5,97.631,28907264,272,7.15,3,232.4
16.01.2024 11:12,3.49,44.5,95.516,28907264,275,,3,232.3
16.01.2024 13:14,3.25,44.5,68.679,28907264,275,14.77,3,232.1
16.01.2024 13:39,3.12,47,66.874,28907191,289,15.34,17,227
16.01.2024 14:16,3.22,47.3,65.624,28907191,290,16.12,17,227
16.01.2024 14:50,3.02,47.3,71.405,28907191,291,15.63,17,226.9
16.01.2024 15:10,3.26,47.6,71.001,28907191,290,15.99,17,226.9
16.01.2024 15:42,3.36,47.6,69.76,28907191,290,16.34,17,227
16.01.2024 16:10,3.49,47.6,66.047,28907191,291,,17,226.9
16.01.2024 16:30,3.26,44.5,64.9,28907264,275,16.63,3,232.2
16.01.2024 16:58,3.1,44.5,66.602,28907264,276,16.19,3,232.3
16.01.2024 17:29,3.27,44.6,68.585,28907264,275,15.73,3,232.3
16.01.2024 17:37,3.07,44.8,69.694,28907178,290,15.51,1,229.9
16.01.2024 17:50,3.12,45,71.123,28907178,291,15.23,1,229.5
16.01.2024 18:24,3.56,45.3,77.243,28907178,288,13.97,1,229.2
16.01.2024 18:40,3.41,45.1,77.872,28907178,290,13.69,1,229.1
16.01.2024 19:09,3.15,45.1,83.475,28907178,291,12.69,1,229
16.01.2024 19:36,3.35,45.1,86.135,28907178,288,12.46,1,229.2
16.01.2024 19:53,2.88,46.2,85.966,28911746,290,12.58,5,235.3
16.01.2024 20:08,3.1,46.8,88.523,28911746,289,12.35,5,235
16.01.2024 20:40,3.05,46.8,91.173,28911746,291,,5,235
16.01.2024 20:53,3.02,47,92.113,28911746,290,,5,235.1
16.01.2024 21:08,3.42,47.3,93.881,28911746,290,,5,235
16.01.2024 21:26,3.29,44.6,96.879,28907264,275,12.31,3,232.4
16.01.2024 21:57,3.32,44.6,97.312,28907264,275,11.43,3,232.4
16.01.2024 22:15,2.88,47.3,96.672,28911746,290,11.37,5,235.3
16.01.2024 22:37,3.2,47.6,99.972,28907191,290,11.3,17,227.1
16.01.2024 23:12,3.19,47.6,99.746,28907191,290,11.15,17,227
17.01.2024 00:23,3.2,47.6,95.667,28907191,291,11.74,17,227.1
17.01.2024 00:57,3.51,47.6,96.766,28907191,290,11.5,17,227
17.01.2024 01:33,3.17,47.6,95.244,28907191,291,11.69,17,227
17.01.2024 02:00,3.22,45.1,94.849,28907178,289,11.83,1,229.2
17.01.2024 02:26,3.2,45.1,89.801,28907178,293,12.34,1,229.1
17.01.2024 02:37,3.1,47.3,88.25,28911746,290,12.51,5,235.3
17.01.2024 03:08,3.09,47.3,63.942,28911746,289,17.86,5,235.4
17.01.2024 03:40,2.74,47.3,65.549,28911746,291,17.6,5,235.4
17.01.2024 04:08,3.05,47.3,65.229,28911746,291,17.68,5,235.3
17.01.2024 04:37,3.09,44.6,67.166,28907264,275,17.04,3,232.5
17.01.2024 05:02,2.89,44.6,70.982,28907264,275,16.51,3,232.4
17.01.2024 05:32,3.04,44.6,69.394,28907264,275,16.35,3,232.4
17.01.2024 06:05,3.24,44.6,70.418,28907264,275,15.97,3,232.4
17.01.2024 06:28,3.11,47.3,73.022,28911746,288,15.28,5,235.1
17.01.2024 07:06,3.05,47.7,73.934,28911746,289,14.97,5,234.8
17.01.2024 07:35,3.18,48,74.225,28911746,293,14.82,5,234.9
17.01.2024 08:07,2.99,48.3,74.028,28911746,291,14.62,5,234.8
17.01.2024 08:31,3.02,46.2,73.887,28907190,290,14.58,4,234.8
17.01.2024 08:46,3.05,46.7,71.433,28907190,289,14.83,4,234.5
17.01.2024 09:00,3.42,47.2,72.759,28907190,292,14.61,4,234.2
17.01.2024 09:31,3.09,47.2,75.541,28907190,288,14.29,4,233.9
17.01.2024 10:02,3.05,47.4,72.514,28907190,291,14.97,4,234
17.01.2024 10:27,3.25,47.8,69.036,28907191,289,16.25,17,227
17.01.2024 10:43,3.12,47.8,67.824,28907191,290,16.55,17,227
17.01.2024 11:14,3.01,45,67.495,28907264,275,16.76,3,232.2
17.01.2024 11:25,3.1,45,67.138,28907264,275,16.86,3,232.1
17.01.2024 11:55,2.94,45,64.957,28907264,275,17.35,3,232.1
17.01.2024 12:11,3.02,45.4,64.045,28907264,275,17.61,3,232.1
17.01.2024 12:43,3,48.5,62.015,28911746,292,17.98,5,234.8
17.01.2024 12:50,3.09,48.5,61.526,28911746,289,18.08,5,234.7
17.01.2024 13:06,3.48,48.8,58.913,28911746,292,18.71,5,234.6
17.01.2024 13:37,3.05,48.8,58.95,28911746,292,19.1,5,234.5
17.01.2024 14:07,3.33,48.8,57.145,28911746,290,19.74,5,234.6
17.01.2024 14:38,3.4,48.8,49.522,28911746,290,21.84,5,234.5
17.01.2024 14:47,3.44,47.4,51.985,28907190,291,20.85,4,233.9
17.01.2024 15:15,2.96,47.4,43.666,28907190,290,23.53,4,234.1
17.01.2024 15:47,2.83,45.5,52.549,28907159,289,21.6,15,229
17.01.2024 16:21,2.96,46,49.014,28907159,290,20.75,15,4.9
17.01.2024 16:36,2.93,46.5,51.74,28907159,290,,15,4.9
17.01.2024 16:50,3.18,47,51.421,28907159,289,19.63,15,4.6
17.01.2024 17:48,3.16,45.5,55.153,28907264,275,,3,232.2
17.01.2024 18:15,3.55,45.5,53.423,28907264,274,18.23,3,232.2
17.01.2024 18:46,3.29,45.5,52.972,28907264,275,18.01,3,232.1
17.01.2024 18:54,3.14,48.8,53.301,28911746,290,,5,234.6
17.01.2024 19:26,3.12,46.7,56.892,28911746,290,17.34,5,235.3
17.01.2024 19:57,2.81,46.7,55.632,28911746,289,16.86,5,235.3
17.01.2024 20:12,3.2,47.3,53.226,28907159,289,17.06,15,4.6
17.01.2024 20:41,3.04,47.3,52.088,28907159,289,16.99,15,4.7
17.01.2024 20:59,3.23,47.4,52.85,28907159,291,16.82,15,4.7
17.01.2024 21:23,3.2,45.5,51.731,28907264,275,17.01,3,232.1
17.01.2024 21:36,3.32,45.5,51.383,28907264,275,17.09,3,231.8
17.01.2024 22:08,3.31,47.4,51.158,28907190,289,17.42,4,234
17.01.2024 22:37,3.12,47.4,52.304,28907190,289,,4,234
17.01.2024 22:54,2.45,45.1,51.891,28907178,290,,1,229.2
17.01.2024 23:01,3.22,46,53.075,28907178,291,17.59,1,229.4
17.01.2024 23:08,3.21,46.3,52.248,28907178,293,,1,229.1
17.01.2024 23:39,3.03,46.5,53.78,28907178,290,17.4,1,229.2
17.01.2024 23:47,2.99,46.8,54.598,28907178,290,17.14,1,229.6
17.01.2024 23:55,3.09,47.3,53.451,28907178,290,17.71,1,229.5
18.01.2024 00:02,3.29,47.8,51.045,28907178,289,17.83,1,229.5
18.01.2024 00:35,3.3,47.8,50.49,28907178,290,,1,229.5
18.01.2024 00:43,3.01,47.4,51.609,28907159,290,18.14,15,4.6
18.01.2024 00:51,3.01,47.7,52.126,28907159,292,17.89,15,4.6
18.01.2024 00:58,3.35,48.1,52.605,28907159,290,17.92,15,4.7
18.01.2024 01:28,3.24,48.1,52.436,28907159,289,,15,4.7
18.01.2024 01:47,3.18,45.5,52.06,28907264,275,17.53,3,232
18.01.2024 02:15,2.96,45.5,50.96,28907264,271,17.49,3,231.9
18.01.2024 02:31,2.74,41.5,51.581,28907157,276,17.38,13,4
18.01.2024 02:38,2.8,42,50.744,28907157,275,,13,4
18.01.2024 02:45,2.93,42.8,50.782,28907157,275,17.44,13,4.1
18.01.2024 07:02,3.48,45.5,46.834,28907264,275,16.05,3,231.9
18.01.2024 07:32,3.48,45.4,46.796,28907264,275,,3,231.9
18.01.2024 07:56,3.2,45.2,48.159,28907264,275,15.62,3,232
